titre_initiative,resume_initiative,tag_besoin_niv1_code,tag_besoin_niv2_code,tag_produit_niv1_code,tag_produit_niv2_code,tag_structure_niv1_code,nom_structure,url_initiative,contact_mail,contact_tel,materiel_utilise,machine_utilisee,capacite_production,version,adresse,code_postal,ville,pays,url_illustration,commentaires,source,est_actif,langue,auteur_data,validation,notes_validation,a_publier,date_maj
💪 Mission disponible | Fabriquer en masse des respirateurs de fortune," Aujourd’hui  le monde médical manque de respirateurs pour pouvoir travailler convenablement et sauver le maximum de vies.
 
Depuis le lundi 16 mars  nous - le Club Sandwich Studio - nous sommes attelés à la création d’un dispositif de respiration artificielle d’urgence  peu onéreux et facilement reproductible. Nous l’avons conçu à partir du minimum de matériel possible et en favorisant l’utilisation de composants accessibles au plus grand nombre.
 
Aujourd’hui  après avoir réalisé différents tests et présenté des résultats validés par plusieurs médecins réanimateur·ice·s  notre dispositif est prêt à être éprouvé.
Nous entamons désormais une phase de test sur banc d'essai avec la collaboration de l'AP-HP.
 
Aussi  pour faire face ensemble à cette crise sanitaire  nous mettons à disposition sur ce site la première version prototype du MUR (conçue à partir du matériel dont nous disposions dans notre studio/atelier au jour du confinement).
Enfin  cette V0 n’étant pas encore optimale  nous espérons que cet appel à contribution nous permettra de trouver plus facilement le matériel et les compétences qui nous manquent.
 
Cette V0 est notre première pierre à l’édifice.",NUMERIQUE,,APP,NR,NR,MUR-project.org,"👉 Consulter le site du projet : https://www.mur-project.org/
👉 Proposer son aide : https://framaforms.org/mur-project-proposition-daide-1584627025/",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 Consulter le site du projet : https://www.mur-project.org/
👉 Proposer son aide : https://framaforms.org/mur-project-proposition-daide-1584627025/",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Combattre les inégalités scolaires renforcées avec le confinement  soutenir les lycéens qui en ont le plus besoin,"Le Coronavirus a conduit des millions de lycéen.ne.s à suivre leur scolarité depuis chez eux. 
Pour certain.e.s  issu.e.s de milieux défavorisés  travailler de chez soi est difficile. 
Et pendant ce temps-là  les examens approchent ! 
Plus que d’autres  ils et elles ont besoin de ton aide pour rester à la page et se préparer. 
Par téléphone ou via Internet  tu pourras les aider à suivre les cours envoyés par leurs enseignants  à rester assidu.e.s et à continuer leurs apprentissages. Selon leurs besoins  tu leur partageras tes conseils et tes connaissances.

Toi aussi  tu peux changer les choses et les aider à relever ce défi ! ",NUMERIQUE,,APP,NR,NR,Article 1 & la Fage,👉 https://docs.google.com/forms/d/e/1FAIpQLSc8MvY9GKUAYh6CpfMhRhtqqEOoDra00JYBk7crv2rLQzsXpQ/viewform,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://docs.google.com/forms/d/e/1FAIpQLSc8MvY9GKUAYh6CpfMhRhtqqEOoDra00JYBk7crv2rLQzsXpQ/viewform,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Tous confinés  tous engagés : pour aider des associations depuis son salon !,"Mobiliser son entreprise pour l’intérêt général n’a jamais été aussi important  !

Durant la crise Covid-19  il y a 2 façons d’être utile :

- Sur le terrainVos collaborateurs répondent à l’appel du gouvernement.
Ces missions se réalisent dans des conditions de sécurité encadrées par le Ministère de la Santé.

- En télétravail
Vos collaborateurs réalisent des missions de compétences au bénéfice d’associations d’intérêt général.",NUMERIQUE,,APP,NR,NR,Vendredi,👉 https://confines-engages.fr/,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://confines-engages.fr/,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Amélioration continue d'une plateforme d'échange entre professionnels de santé,"Entraide est une initiative commune d'Arbitryum  du Cercle Vulnérabilité et Société et de la Croix Rouge Française  dans le cadre de la crise Covid-19.

C'est une plateforme collaborative d'échange d'initiatives et de questionnements entre professionnels du secteur sanitaire  de l’âge et du handicap (Hôpitaux  SSR  Ehpad  Résidences autonomie  Résidences services  MAS  FAM  ESAT  SAAD  SSIAD  SPASAD  mais aussi les acteurs bénévoles intervenant au plus proche des personnes vulnérables  etc.)

Face aux enjeux humains et organisationnels liés à la crise en cours  elle vous permet de poser vos questions  d'apporter des réponses ou de poster une initiative qui a été mise en place dans votre structure  le tout de manière anonyme  pour bénéficier du regard croisé de vos pairs grâce à leurs réponses  commentaires et clic « utiles » reçus en retour.

Un seul objectif : faire gagner du temps aux professionnels !

Ce dispositif créé dans l’urgence est un outil qui a vocation à perdurer dans le temps et pour le plus grand nombre en fonction de l'usage qui aura été mesuré et de l'impact social que l'outil aura pu procurer.

Besoins : amélioration continue de la plateforme en fonction des retours utilisateurs  gestion des données  UX design. 

Merci d'avance de votre aide !!!!! ",NUMERIQUE,,APP,NR,NR,Arbitryum  La Croix-Rouge française  Le Cercle des Vulnérabilités,👉 Contacter stephane.garagnani@arbitryum.fr,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 Contacter stephane.garagnani@arbitryum.fr,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Accompagner à distance les Français dans leurs démarches numériques quotidiennes,"Vous travaillez dans le web et/ou possédez des compétences numériques de base : alors vous pouvez être ce qu'on appelle un.e ""médiateur.rice numérique"" !",NUMERIQUE,,APP,NR,NR,Solidarité Numérique,👉 https://solidarite-numerique.fr/rejoignez-nous,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://solidarite-numerique.fr/rejoignez-nous,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Découvrir le portail bénévolat.fr,Des opportunités de bénévolat très variées selon les associations.,NUMERIQUE,,APP,NR,NR,Benenova  France Bénévolat  Latitudes  Passerelles & Compétences  Pro Bono Lab  Tous Bénévoles  WebAssoc,👉 Rendez-vous sur benevolat.fr pour découvrir toutes les missions proposées.,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 Rendez-vous sur benevolat.fr pour découvrir toutes les missions proposées.,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Challenge Kaggle pour aider la recherche sur le COVID-19,An AI challenge with AI2  CZI  MSR  Georgetown  NIH & The White House,NUMERIQUE,,APP,NR,NR,Allen Institute for AI,👉 Participer au challenge : https://www.kaggle.com/allen-institute-for-ai/CORD-19-research-challenge,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 Participer au challenge : https://www.kaggle.com/allen-institute-for-ai/CORD-19-research-challenge,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Version en ligne de Hacking Health Camp 2020 pour agir dès maintenant face au Coronavirus,"Un tableau des défis - pour lister les problématiques à résoudre remontées du terrain par les soignants.
Découvrez la liste  rejoignez un projet et apportez votre aide.",NUMERIQUE,,APP,NR,NR,Hacking Health Camp,"👉 Voir tous les projets : https://hackcovid.sparkboard.com/projects
👉 Rejoindre le Slack : https://hhcamp2020.slack.com/join/shared_invite/enQtOTU2Mjg4NjY3MjgzLWNlYzMyZGJhM2YzM2U2OThlMzk5MzY3MmNlYjZiYTdjYjE4YTJlMGNkOWQxMDhkNGViZWUwMmJlYTRlM2Q1M2I",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 Voir tous les projets : https://hackcovid.sparkboard.com/projects
👉 Rejoindre le Slack : https://hhcamp2020.slack.com/join/shared_invite/enQtOTU2Mjg4NjY3MjgzLWNlYzMyZGJhM2YzM2U2OThlMzk5MzY3MmNlYjZiYTdjYjE4YTJlMGNkOWQxMDhkNGViZWUwMmJlYTRlM2Q1M2I",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
✅ Mission accomplie | Des renforts tech pour l'AP-HP !,"L'AP-HP (Hôpitaux de Paris) a besoin de renfort de volontaires  ils recherchent notamment :
- 3 data scientists avec compétences Spark  Python (si possible expérimentés) 
- 1 data engineer expérimenté connaissant les formats de données OMOP et FHIR
- 1 dev fullstack.
Il faut être disponible pendant 2 semaines et pouvoir venir sur place (campus Picpus de l'AP-HP  33 Bd Picpus  Paris 12e) !",NUMERIQUE,,APP,NR,NR,AP-HP,👉 http://volontaire-aphp.fr,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 http://volontaire-aphp.fr,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
✅ Mission accomplie | Contribuer au dev d'une cartographie des lieux de confinement ouverts aux personnes sans-abri,Pour répondre à la crise  Soliguide se transforme pour devenir une cartographie en temps réel des structures toujours ouvertes pouvant aider les personnes en grande précarité ! On a besoin de compétences tech  avec un engagement minimal pour nous aider à développer de nouvelles briques technologiques (angular/node.js),NUMERIQUE,,APP,NR,NR,Solinum / Soliguide,👉 contact@solinum.org,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 contact@solinum.org,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
✅ Mission accomplie | Hackathon en ligne les 20-22 mars,"Comment pouvons-nous aider et apporter notre contribution en cette période de crise ?
C’est en réfléchissant à cette question  que Sébastien Morel a lancé un appel à tous les talents de la communauté digitale à s’unir et rejoindre le hackathon Covid-19 (https://www.youtube.com/watch?v=PQRvtr9EkaE )
En seulement 3 jours  le groupe slack bit.ly/slackhacklacrise rassemble plus de 400 personnes  motivées et engagées qui sont déjà au travail pour développer des solutions concrètes. 
A cette heure-ci  une équipe développe une plateforme afin de rassembler toutes les échographies de poumons atteints par le Covid-119 pour permettre aux médecins de ville d’anticiper l’aggravation de la maladie. 
Une autre équipe s’efforce également de développer une application de mise en relation entre proches de soignants et grand public pour répondre aux besoins des soignants complètement débordés par leur travail. 
Désormais  il est l’heure de concrétiser ces projets et d’en développer bien d’autres. 
Unissons nos forces et rejoignez-nous !
De vendredi 20 mars à 19h à dimanche 22 mars à 19h  nous avons décidé d’organiser un véritable hackathon en ligne. ",NUMERIQUE,,APP,NR,,Hacklacrise / hackathoncovid19,"👉 http://hacklacrise.fr
👉 Rejoindre le Slack : http://bit.ly/slackhacklacrise ",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 http://hacklacrise.fr
👉 Rejoindre le Slack : http://bit.ly/slackhacklacrise ",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Soyons présents pour ceux en première ligne,"Vous êtes jeune et en bonne santé ?
Aidez un travailleur en première ligne vivant proche de chez vous en gardant un enfant ou en faisant des courses  et engagez-vous dans la lutte contre l’épidémie. ",NUMERIQUE,,APP,NR,,En première ligne,"👉 https://enpremiereligne.fr/
👉 Si vous êtes développeur.se  vous pouvez aussi contribuer au code ouvert : https://github.com/tgalopin/enpremiereligne.fr/issues (c'est du PHP)",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 https://enpremiereligne.fr/
👉 Si vous êtes développeur.se  vous pouvez aussi contribuer au code ouvert : https://github.com/tgalopin/enpremiereligne.fr/issues (c'est du PHP)",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | COVID19: Développeurs  data scientists – Comment aider ?,Des développeurs et datascientists se mobilisent pour aider dans la lutte contre le COVID19 (Coronavirus.) Cette page vous aide à vous y retrouver.,NUMERIQUE,,APP,NR,,bzg.fr,👉 https://bzg.fr/covid19-developpeurs-datascientistes-comment-aider/,,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,👉 https://bzg.fr/covid19-developpeurs-datascientistes-comment-aider/,https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
💪 Mission disponible | Soutenir les enseignant·es dans leurs pratiques numériques,"Appel à une mobilisation citoyenne pour aider les enseignant.es à se former rapidement aux usages pédagogiques du numérique.

Toute personne qui a un peu de temps à passer avec un.e enseignant.e désireux.se de se former peut se signaler !",NUMERIQUE,,APP,NR,,Collectif pour la Continuité Pédagogique,"👉 https://www.continuitepedagogique.org
👉 https://airtable.com/shr1ysoPrVvqxjaXu ",,,,,,,,,,FRANCE,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"👉 https://www.continuitepedagogique.org
👉 https://airtable.com/shr1ysoPrVvqxjaXu ",https://docs.google.com/spreadsheets/d/11ZFnEuAXcy1ULtQxNobgbA-PK5uEqwAIHxPUiP9oq4I/edit?usp=sharing,,fr,JPy,NR,,OUI,29/03/2020
